country,date,daily_vaccinations,people_vaccinated,people_fully_vaccinated,people_unvaccinated,new_people_vaccinated,new_people_fully_vaccinated,daily_occupancy_icu
North America,2022-03-10,974808.3111013976,423643077.555611,373156092.8283383,179635834.84986842,111973.85969018936,138555.66916000843,
North America,2022-03-11,1107334.3111013994,423753915.6653013,373324898.49749833,179534530.71004117,110838.10969030857,168805.66916000843,
North America,2022-03-12,945285.4658633036,423834998.2940393,373460237.00634086,179462982.05116618,81082.62873798609,135338.50884252787,
North America,2022-03-13,397439.1325299702,423890971.4227773,373537727.3485168,179416542.89229125,55973.12873798609,77490.34217596054,
North America,2022-03-14,541250.6325299693,423979915.0515152,373657196.1906927,179337133.23341638,88943.62873792648,119468.84217590094,
North America,2022-03-15,610664.9155239364,424072047.45924366,373783377.6342745,179254534.79555082,92132.40772843361,126181.44358175993,
North America,2022-03-16,737824.7488572716,424163683.3669722,373901406.2445229,179172432.85768533,91635.90772855282,118028.61024844646,
North America,2022-03-17,857126.6218731425,424269358.06517696,374030953.6738191,179076292.12934363,105674.69820475578,129547.4292961955,
North America,2022-03-18,951530.7052064764,424401568.0133817,374184261.2697818,178953616.1510018,132209.94820475578,153307.59596270323,
North America,2022-03-19,627071.2331826688,424494795.933015,374290273.6032447,178869922.2012316,93227.91963326931,106012.33346289396,
North America,2022-03-20,550055.7331826644,424569273.3526483,374375534.9367074,178804978.75146133,74477.41963332891,85261.33346265554,
North America,2022-03-21,448332.73318266886,424663898.166221,374479296.7701702,178719887.90775156,94624.81357270479,103761.83346283436,
North America,2022-03-22,387032.1498493308,424756773.2297937,374574448.103633,178636546.8140419,92875.06357270479,95151.33346277475,
North America,2022-03-23,592546.6915160016,424858584.2100331,374694246.4787624,178544269.80366546,101810.98023939133,119798.37512940168,
North America,2022-03-24,815172.6843731445,424999078.24860585,374826992.321749,178413309.7349558,140494.03857272863,132745.8429865837,
North America,2022-03-25,830556.3093731425,425147251.6621785,374970188.2897356,178274670.29124618,148173.41357266903,143195.9679866433,
North America,2022-03-26,691402.0371976063,425239298.6470398,375079360.47480905,178192157.27624786,92046.98486125469,109172.1850734353,
North America,2022-03-27,361546.03719760623,425307150.6319009,375159209.1598824,178133839.26124978,67851.98486113548,79848.6850733757,
North America,2022-03-28,434091.0371976073,425403958.61676216,375248283.8449559,178046565.24625158,96807.98486125469,89074.68507349491,
North America,2022-03-29,1829310.656245224,425500026.6611472,375349123.91098166,177960031.1717295,96068.04438501596,100840.06602573395,
North America,2022-03-30,781287.2562452196,425614668.57219887,375478646.9770075,177854923.23054087,114641.91105169058,129523.06602585316,
North America,2022-03-31,944149.9937193393,425758243.7380125,375614109.9285405,177720882.0345903,143575.16581362486,135462.95153301954,
North America,2022-04-01,1036704.6446997632,425898555.6969633,375751761.82125,177590104.04550242,140311.95895081758,137651.89270949364,
North America,2022-04-02,655913.948271161,425982348.4798938,375839650.5685514,177515845.232435,83792.78293049335,87888.74730139971,
North America,2022-04-03,518663.2816044925,426049381.9294909,375909827.9825194,177458345.7527008,67033.44959712029,70177.41396796703,
North America,2022-04-04,853272.7816044944,426156252.4624213,376012841.5631541,177361009.1896335,106870.53293037415,103013.58063471317,
North America,2022-04-05,870776.5673187779,426259470.733447,376120593.9890269,177267324.88847083,103218.27102571726,107752.42587280273,
North America,2022-04-06,907939.5673188078,426364597.00447273,376232698.4148997,177171732.58730805,105126.27102571726,112104.42587280273,
North America,2022-04-07,920994.7339854464,426468229.2754984,376341667.5074392,177077634.28614545,103632.27102565765,108969.09253948927,
North America,2022-04-08,1026237.2673187796,426580227.47985744,376461458.933312,176975170.05164945,111998.20435905457,119791.42587280273,
North America,2022-04-09,695926.9816044962,426651909.74969256,376579686.5318037,176913021.75167727,71682.26983511448,118227.5984917283,
North America,2022-04-10,532547.3149378218,426706463.0195278,376679736.4636289,176868002.4517051,54553.26983523369,100049.93182516098,
North America,2022-04-11,892552.6482711926,426798271.789363,376817947.8954541,176785727.65173292,91808.76983523369,138211.43182522058,
North America,2022-04-12,957832.8071710842,426889863.1387755,376954483.63616645,176703670.27218336,91591.34941250086,136535.74071234465,
North America,2022-04-13,967840.1071710836,426983568.888188,377093386.3768788,176619498.49263394,93705.74941247702,138902.74071234465,
North America,2022-04-14,1033629.0071710874,427073851.1876005,377221300.6175912,176538750.1630844,90282.29941248894,127914.24071240425,
North America,2022-04-15,1014771.6238377596,427164572.60367966,377351395.19163686,176457562.71686828,90721.41607916355,130094.57404565811,
North America,2022-04-16,617463.7524091852,427219895.4721398,377411954.994254,176411773.81827122,55322.86846011877,60559.802617132664,
North America,2022-04-17,423077.0857425165,427251034.3405999,377447004.8802045,176390168.91967404,31138.86846011877,35049.88595050573,
North America,2022-04-18,896985.0857425088,427328875.95906,377526337.8275584,176321861.27107704,77841.61846011877,79332.94735389948,
North America,2022-04-19,975043.9428853956,427412240.9882344,377609011.9534838,176248030.21176565,83365.02917438745,82674.12592542171,
North America,2022-04-20,1049987.9428853667,427503652.7174088,377693027.4794092,176166152.4524542,91411.72917437553,84015.52592539787,
North America,2022-04-21,1377389.5762187082,427638222.2799165,377812135.95533454,176041116.85980952,134569.5625077486,119108.47592532635,
North America,2022-04-22,1164669.0762187082,427734145.8424243,377895913.43126,175954727.26716483,95923.5625077486,83777.47592544556,
North America,2022-04-23,874695.3837662331,427805478.3183519,377961652.6337993,175892928.76110017,71332.47592765093,65739.20253932476,
North America,2022-04-24,715223.3837662359,427860385.7942795,378012123.8363386,175847555.25503558,54907.475927591324,50471.202539265156,
North America,2022-04-25,712913.183766233,427935975.4702072,378092993.3388781,175781499.54897082,75589.67592769861,80869.5025395155,
North America,2022-04-26,924396.9067099512,428021286.0638838,378175790.8890364,175705722.9251573,85310.59367656708,82797.55015832186,
North America,2022-04-27,987683.948376616,428108928.5325603,378262831.93919486,175627614.42634386,87642.46867650747,87041.05015844107,
North America,2022-04-28,1009677.3483766504,428200373.00123686,378351183.9893533,175545703.92753023,91444.46867656708,88352.05015844107,
North America,2022-04-29,990702.3483766164,428290301.9699134,378442147.5395117,175465308.92871672,89928.96867656708,90963.55015838146,
North America,2022-04-30,831885.9131385216,428439615.7909709,378499435.3572891,175325529.07752228,149313.82105749846,57287.81777739525,
North America,2022-05-01,701357.9131385254,428575313.6120285,378542495.8417332,175199365.22632766,135697.82105755806,43060.48444414139,
North America,2022-05-02,935221.9131385216,428737287.7664193,378611221.65951073,175046925.0417999,161974.15439081192,68725.81777751446,
North America,2022-05-03,1114558.328614713,428903627.8791435,378683687.6975262,174890118.89893866,166340.112724185,72466.03801548481,
North America,2022-05-04,1204605.8286147455,429071932.49186766,378760150.5688751,174731348.25607753,168304.612724185,76462.87134885788,
North America,2022-05-05,1146351.32861471,429239723.2712585,378837735.1068907,174573091.44654977,167790.77939081192,77584.53801560402,
North America,2022-05-06,1103011.828614714,429409565.38398266,378917031.64490616,174412783.30368853,169842.112724185,79296.53801548481,
North America,2022-05-07,873113.6090723659,429453941.1197743,378969848.2864842,174377941.53775996,44375.73579162359,52816.641578018665,
North America,2022-05-08,739689.1090723332,429484088.1888992,379006942.7613956,174357328.43849814,30147.069124937057,37094.474911391735,
North America,2022-05-09,1024536.609072364,429549909.9246908,379076778.23630697,174301040.67256945,65821.73579156399,69835.47491139174,
North America,2022-05-10,1090919.275739035,429633836.9938157,379149528.0445516,174226647.57330757,83927.06912493706,72749.8082446456,
North America,2022-05-11,1145606.0793104598,429699296.9741725,379226026.1087487,174170721.56281388,65459.98035675287,76498.06419706345,
North America,2022-05-12,1145158.245977094,429764616.621196,379301101.5062791,174114935.88565326,65319.64702349901,75075.39753043652,
North America,2022-05-13,1128014.2459771282,429836337.2682195,379378713.9038096,174052749.20849288,71720.64702349901,77612.39753049612,
North America,2022-05-14,817457.341215223,430198105.3438144,379434658.40451455,173700515.1027609,361768.07559490204,55944.500704944134,
North America,2022-05-15,697378.6745485291,430546595.7527426,379477856.5718862,173361558.66369575,348490.4089282155,43198.16737163067,
North America,2022-05-16,922861.174548556,430925236.1616708,379546701.7392579,172992452.2246306,378640.4089282155,68845.16737169027,
North America,2022-05-17,566513.5078818768,430994728.5705991,379620403.2399629,172932493.78556526,69492.40892827511,73701.50070500374,
North America,2022-05-18,591270.5793104505,431064894.146194,379697002.8597155,172871862.1798334,70165.57559490204,76599.61975264549,
North America,2022-05-19,686028.5793104551,431135940.7217889,379779112.4794681,172810349.57410157,71046.57559490204,82109.61975258589,
North America,2022-05-20,729232.5793104505,431214021.7973838,379861403.0992208,172741802.4683696,78081.07559490204,82290.6197527051,
North America,2022-05-21,527357.1345825722,431357523.99542767,379922001.46557206,172607834.24018878,143502.19804388285,60598.366351246834,
North America,2022-05-22,402770.63458254514,431487706.6934716,379969486.1652566,172487185.51200795,130182.69804394245,47484.6996845603,
North America,2022-05-23,651084.1345825722,431650360.3915154,380044993.3649413,172334065.783827,162653.69804376364,75507.19968467951,
North America,2022-05-24,687087.4396139886,431810636.25622594,380117898.99544346,172183323.88897955,160275.86471056938,72905.63050216436,
North America,2022-05-25,754022.93961402,431970916.1209365,380202774.2926123,172032577.99413192,160279.86471056938,84875.2971688509,
North America,2022-05-26,777105.4396139913,432129762.9856471,380277892.5897812,171883265.0992844,158846.86471056938,75118.2971689105,
North America,2022-05-27,759026.2729473521,432293488.1836909,380356050.8869501,171729073.87110364,163725.19804382324,78158.2971688509,
North America,2022-05-28,518662.3443759263,432428245.1674491,380425384.6126905,171603850.85720837,134756.98375821114,69333.72574043274,
North America,2022-05-29,361879.5110425586,432552257.1512073,380484095.171764,171489372.84331322,124011.98375821114,58710.559073507786,
North America,2022-05-30,250979.5110425947,432665751.6349654,380533082.3975043,171385412.32941818,113494.48375809193,48987.22574031353,
North America,2022-05-31,698248.3388203337,432825557.1687236,380625555.4010224,171235140.76552296,159805.53375816345,92473.00351804495,
North America,2022-06-01,711786.6721537041,432983771.70248175,380715688.0712072,171086460.20162785,158214.53375816345,90132.6701848507,
North America,2022-06-02,741068.6721536696,433138113.2362399,380804042.2413919,170941652.63773274,154341.53375816345,88354.17018467188,
North America,2022-06-03,672725.1721537041,433297559.4004329,380893818.9115767,170791740.4434027,159446.16419297457,89776.67018479109,
North America,2022-06-04,365171.3650108455,433362283.032483,380956354.8222376,170736550.78121567,64723.63205009699,62535.91066092253,
North America,2022-06-05,243215.865010816,433419878.3520331,381009008.2328986,170688489.4315285,57595.31955009699,52653.41066098213,
North America,2022-06-06,450521.3650108445,433502412.1715832,381087108.6435595,170615489.58184147,82533.81955009699,78100.41066092253,
North America,2022-06-07,502394.3650108159,433585032.9911333,381163743.7208871,170542402.73215443,82620.81955009699,76635.07732760906,
North America,2022-06-08,533806.8094552896,433677483.8384612,381241510.7426592,170459485.85468948,92450.84732794762,77767.02177208662,
North America,2022-06-09,553686.0094552578,433752541.485789,381289391.6644312,170393962.1772247,75057.64732778072,47880.921772003174,
North America,2022-06-10,521941.75945529126,433829563.1331168,381339992.5862033,170326474.4997599,77021.64732778072,50600.92177206278,
North America,2022-06-11,399041.6594552882,433884498.8280638,381402970.7957305,170281072.7746759,54935.69494700432,62978.2095271945,
North America,2022-06-12,273987.6594552624,433929421.52301073,381457351.0052576,170245684.04959202,44922.69494694471,54380.209527134895,
North America,2022-06-13,416006.15945528727,433999260.2179576,381532570.7147848,170185379.3245082,69838.69494688511,75219.7095271945,
North America,2022-06-14,503194.4094552605,434071728.91290456,381608380.4243119,170122444.59942418,72468.69494694471,75809.70952707529,
North America,2022-06-15,531385.9094552881,434144543.6078515,381687709.633839,170059163.8743403,72814.69494694471,79329.2095271349,
North America,2022-06-16,546989.5570743079,434212317.4774016,381739711.1640011,170000923.97465318,67773.86955010891,52001.53016209602,
North America,2022-06-17,586485.9459632268,434280673.8691739,381792112.7497188,169942101.5527439,68356.3917722702,52401.58571767807,
North America,2022-06-18,267522.363423522,434325344.5561843,381849442.660589,169906964.83559656,44670.68701040745,57329.910870194435,
North America,2022-06-19,167216.86342355283,434358822.7431947,381898042.0714593,169883020.6184491,33478.18701040745,48599.410870313644,
North America,2022-06-20,392972.8634235184,434417714.9302051,381963508.4823295,169833662.40130174,58892.18701040745,65466.410870194435,
North America,2022-06-21,446295.8634235248,434491991.2630489,382036165.0931998,169768920.03832102,74276.33284378052,72656.61087030172,
North America,2022-06-22,462578.863423522,434579941.4208926,382111690.82907,169690503.85034025,87950.15784370899,75525.73587018251,
North America,2022-06-23,502618.4491378383,434669120.5930221,382160679.7220832,169610858.64807385,89179.17212951183,48988.89301323891,
North America,2022-06-24,470115.4491378066,434763985.7651515,382211439.6150963,169525527.44580746,94865.17212939262,50759.89301306009,
North America,2022-06-25,285934.66002216295,434975437.2218615,382249011.4106037,169323609.9589604,211451.45670998096,37571.79550743103,
North America,2022-06-26,181556.1600221712,435149563.67857146,382279412.20611113,169159017.4721135,174126.45670998096,30400.79550743103,
North America,2022-06-27,377582.66002216295,435366475.6352814,382329148.0016186,168951639.4852665,216911.95670992136,49735.795507490635,
North America,2022-06-28,407108.8266888622,435588121.9253247,382380505.4637927,168739527.16508627,221646.29004329443,51357.46217405796,
North America,2022-06-29,419373.99335550185,435813187.38203466,382432858.9259668,168523995.67823935,225065.45670998096,52353.462174117565,
North America,2022-06-30,432159.54891105497,436041291.4359669,382487570.0409187,168305425.5941701,228104.05393224955,54711.11495190859,
North America,2022-07-01,451960.2671650215,436267733.65656567,382540853.568569,168088517.34343433,226442.22059875727,53283.52765029669,
North America,2022-07-02,214650.1004983573,436446062.13906926,382571639.2152669,167922282.84997183,178328.48250359297,30785.646697878838,
North America,2022-07-03,157851.10049835264,436608086.62157285,382597032.8619648,167772352.35650933,162024.48250359297,25393.646697938442,
North America,2022-07-04,129069.76716502782,436759592.27074313,382616371.6753295,167632940.69638014,151505.6491702795,19338.81336468458,
North America,2022-07-05,385080.1004983852,436973121.2532468,382667561.1553607,167431505.70291758,213528.98250365257,51189.4800311923,
North America,2022-07-06,429487.6004983528,437192720.2357504,382720516.135392,167224000.70945507,219598.98250359297,52954.98003131151,
North America,2022-07-07,495670.4338316906,437412117.05158734,382772962.4487565,167016697.8826592,219396.81583696604,52446.31336450577,
North America,2022-07-08,491430.74335549946,437637160.5340909,382825734.9049783,166803748.38919675,225043.48250353336,52772.45622175932,
North America,2022-07-09,264948.8797706756,437828131.8614358,382858055.770327,166624871.05089295,190971.3273448944,32320.86534869671,
North America,2022-07-10,163481.3797706773,437999605.1887807,382881460.13567567,166465491.71258914,171473.327344954,23404.36534869671,
North America,2022-07-11,371247.3797706758,438210092.5161256,382926327.0010244,166267098.37428534,210487.3273448944,44866.86534875631,
North America,2022-07-12,409121.0464373402,438428875.1768037,382973315.1997064,166060409.7026484,218782.66067808867,46988.19868195057,
North America,2022-07-13,521460.0464373422,438652959.837482,383028192.8983885,165848419.03101122,224084.66067826748,54877.69868212938,
North America,2022-07-14,515271.38227067736,438878906.7981602,383080876.78957057,165634566.0593741,225946.9606782198,52683.89118206501,
North America,2022-07-15,578343.8822706755,439112776.09217167,383140234.5140859,165412790.7544037,233869.29401147366,59357.72451531887,
North America,2022-07-16,308370.72689909337,439307764.27223766,383173350.7380558,165229896.5633788,194988.1800659895,33116.22396993637,
North America,2022-07-17,197347.7268990916,439482115.4523037,383197058.9620256,165067639.3723539,174351.1800660491,23708.223969757557,
North America,2022-07-18,442220.2268990933,439702220.6323696,383245670.1859956,164859628.181329,220105.18006587029,48611.223969995975,
North America,2022-07-19,472403.8935657581,439927027.1457689,383297761.07663214,164646915.65697086,224806.51339930296,52090.8906365633,
North America,2022-07-20,493699.5981112165,440146764.5341682,383348511.9672687,164439272.2576126,219737.38839930296,50750.8906365633,
North America,2022-07-21,542628.8981112128,440366977.4225675,383401798.8579052,164231153.35825443,220212.88839930296,53286.8906365037,
North America,2022-07-22,566129.3981112146,440591980.3109669,383459752.9152084,164018244.45889616,225002.88839942217,57954.05730319023,
North America,2022-07-23,325944.15525407146,440763759.9707947,383503418.3725116,163858558.78810942,171779.6598277688,43665.457303225994,
North America,2022-07-24,196790.9885874069,440915586.4639559,383530150.8298148,163718826.2839893,151826.49316120148,26732.45730316639,
North America,2022-07-25,395157.9885874015,441110290.9571171,383580365.2871181,163536215.7798692,194704.49316120148,50214.4573032856,
North America,2022-07-26,414928.18858740496,441307917.9502783,383635936.7444213,163350682.7757491,197626.99316120148,55571.457303225994,
North America,2022-07-27,584407.062770413,441503181.26370096,383690983.3340774,163167513.4513675,195263.3134226799,55046.58965611458,
North America,2022-07-28,481261.046103743,441703865.3521236,383758054.9737336,162978923.351986,200684.08842265606,67071.6396561861,
North America,2022-07-29,450861.0461037452,441915139.9405462,383826494.6133897,162779742.75260442,211274.58842259645,68439.6396560669,
North America,2022-07-30,245481.03078989225,442100262.8829732,383873229.8305892,162606713.79921854,185122.94242697954,46735.217199504375,
North America,2022-07-31,172339.03078989207,442270688.8254002,383909489.0477886,162448381.84583265,170425.94242697954,36259.21719944477,
North America,2022-08-01,445564.6974565552,442478955.10116047,383965876.26498806,162252209.55911356,208266.275760293,56387.21719944477,
North America,2022-08-02,401815.39745655993,442685243.1102541,384028244.94885415,162058015.539061,206288.00909364223,62368.68386608362,
North America,2022-08-03,424518.3974565583,442888342.11934775,384091127.6327202,161867010.51900846,203099.00909364223,62882.68386602402,
North America,2022-08-04,575999.3307898925,443111779.395108,384188260.7165864,161655667.23228925,223437.2757602334,97133.0838662386,
North America,2022-08-05,533055.9974565574,443338141.00420165,384287824.8004525,161441399.61223674,226361.60909366608,99564.08386605978,
North America,2022-08-06,224511.02233984348,443477598.9906763,384323254.97673225,161314035.6148032,139457.98647463322,35430.17627978325,
North America,2022-08-07,134495.88656748924,443601127.9974761,384347663.4863453,161202600.59704447,123529.00679981709,24408.50961303711,
North America,2022-08-08,367922.8865674837,443761198.0042759,384392366.9959584,161054624.5792858,160070.00679981709,44703.509613096714,
North America,2022-08-09,431211.2199008264,443923510.6777424,384440122.5055715,160904405.8948604,162312.67346650362,47755.509613096714,
North America,2022-08-10,441893.5532341524,444083851.1845421,384487492.6818512,160756159.37710172,160340.50679969788,47370.176279723644,
North America,2022-08-11,391081.1532341556,444243900.8913419,384533629.2581309,160608203.659343,160049.70679980516,46136.5762796998,
North America,2022-08-12,410744.653234152,444407574.5981417,384583479.167744,160456623.94158435,163673.70679974556,49849.90961307287,
North America,2022-08-13,240692.79881238585,444506450.7260299,384619115.38143873,160369841.80273724,98876.12788820267,35636.21369475126,
North America,2022-08-14,132734.4654790525,444592039.5205848,384643918.9284668,160296346.99722338,85588.7945549488,24803.547028064728,
North America,2022-08-15,339107.46547904867,444708686.8151397,384690915.9754948,160191793.69170958,116647.2945548892,46997.04702800512,
North America,2022-08-16,367829.7988123877,444832018.7763613,384739260.6891896,160080555.7195291,123331.96122157574,48344.71369481087,
North America,2022-08-17,461740.1321457192,444960375.0709162,384789510.0695509,159964293.4140153,128356.2945548892,50249.38036125898,
North America,2022-08-18,440638.248812385,445105960.2071377,384849838.7582456,159830802.26683486,145585.13622152805,60328.6886947155,
North America,2022-08-19,414497.24881238514,445252315.3433593,384914061.4469403,159696541.11965436,146355.13622158766,64222.6886947155,
North America,2022-08-20,215456.6559552422,445430894.7914856,384948884.5761112,159530055.66056913,178579.44812631607,34823.12917089462,
North America,2022-08-21,131036.65595524412,445593511.239612,384974355.7052821,159379533.20148396,162616.44812637568,25471.129170894623,
North America,2022-08-22,300469.4059552385,445785459.6877383,385020598.084453,159199678.74239874,191948.44812631607,46242.37917089462,
North America,2022-08-23,324120.405955244,445986338.8025312,385069253.13029057,159010893.6166469,200879.1147928834,48655.04583758116,
North America,2022-08-24,382417.9059552422,446193333.4173242,385119732.67612815,158815992.99089497,206994.6147930026,50479.54583758116,
North America,2022-08-25,359373.3392885756,446408013.409895,385176159.5108546,158613406.9873653,214679.99257081747,56426.83472645283,
North America,2022-08-26,367325.0892885756,446624106.4024658,385235526.59558105,158409407.98383558,216092.99257081747,59367.08472645283,
North America,2022-08-27,153570.4464314369,446713791.8474175,385266782.8707837,158331816.527925,89685.44495165348,31256.27520263195,
North America,2022-08-28,108366.94643142576,446792853.7923693,385289394.1459863,158264848.57201433,79061.9449518323,22611.27520263195,
North America,2022-08-29,306044.4464314369,446911874.73732096,385330758.921189,158157921.6161037,119020.94495165348,41364.775202691555,
North America,2022-08-30,279208.9464314333,447026921.015606,385373022.6963917,158054969.32685977,115046.27828502655,42263.775202691555,
North America,2022-08-31,305445.94643143506,447146856.2938911,385416845.4715943,157947128.03761578,119935.27828508615,43822.775202572346,
North America,2022-09-01,287980.9464314276,447267813.4055095,385457441.74679697,157838264.91503847,120957.11161839962,40596.275202691555,
North America,2022-09-02,235794.9464314351,447376864.5171278,385497701.0219996,157741307.79246122,109051.11161834002,40259.27520263195,
North America,2022-09-03,193270.63010490267,447444972.36967593,385519696.5256603,157685293.92895418,68107.8525481224,21995.503660678864,
North America,2022-09-04,130782.96343823394,447507991.8888907,385536668.6959877,157634368.39878052,63019.519214749336,16972.170327425003,
North America,2022-09-05,143306.96343823613,447576824.40810543,385550078.866315,157577629.86860687,68832.51921474934,13410.170327305794,
North America,2022-09-06,285238.63010490435,447668544.2606535,385590292.0366423,157498004.0050999,91719.8525480628,40213.170327305794,
North America,2022-09-07,562260.7967715693,447789081.3632016,385645043.7903031,157389560.89159286,120537.1025481224,54751.75366079807,
North America,2022-09-08,587796.7967715674,447913016.96574974,385701836.5439637,157277719.27808583,123935.6025481224,56792.753660559654,
North America,2022-09-09,690784.2967715693,448044308.5682978,385769295.29762447,157158521.66457886,131291.6025480628,67458.75366079807,
North America,2022-09-10,378245.61820013967,448133854.516084,385811431.3012852,157081069.7058339,89545.94778621197,42136.00366073847,
North America,2022-09-11,256061.4515334766,448209721.29720354,385837909.6382792,157017296.91375542,75866.78111952543,26478.33699399233,
North America,2022-09-12,657481.9515334731,448344010.078323,385895296.4752732,156895102.12167704,134288.78111946583,57386.83699399233,
North America,2022-09-13,617251.6182001359,448465364.8594426,385951623.9789339,156785841.32959855,121354.78111958504,56327.50366067886,
North America,2022-09-14,694529.2848668064,448596693.3072288,386012370.1492613,156666606.87085348,131328.44778621197,60746.170327425,
North America,2022-09-15,717523.6182001439,448729586.7550149,386073954.3195886,156545807.41210842,132893.44778609276,61584.170327305794,
North America,2022-09-16,813010.284866807,448872261.5361345,386146141.3232493,156415226.62002993,142674.78111958504,72187.00366067886,
North America,2022-09-17,1062557.0420677331,448923170.3088336,386275037.214796,156376411.83637196,50908.77269911766,128895.89154672623,
North America,2022-09-18,884930.7087344087,448959044.0815326,386389112.10634255,156352632.052714,35873.77269899845,114074.89154654741,
North America,2022-09-19,1351189.042067733,449058177.5208984,386538073.1645558,156265592.60238934,99133.4393658042,148961.05821323395,
North America,2022-09-20,1348487.7087344048,449144480.2935975,386688467.72276914,156191383.8187313,86302.77269911766,150394.55821335316,
North America,2022-09-21,1437169.7087343992,449241444.0662965,386844768.7809824,156106514.03507334,96963.77269899845,156301.05821323395,
North America,2022-09-22,1473149.9544240618,449339136.0868404,387001242.8025577,156020916.00357056,97692.02054387331,156474.0215753317,
North America,2022-09-23,1554547.9544240562,449446935.6073843,387167941.3241331,155925210.4720677,107799.52054393291,166698.5215753913,
North America,2022-09-24,1125428.5306145337,449502695.2279283,387302054.7076132,155881544.84056485,55759.62054395676,134113.38348013163,
North America,2022-09-25,950011.030614537,449542708.3484721,387419584.0910933,155853625.7090621,40013.12054383755,117529.38348007202,
North America,2022-09-26,1457226.5306145337,449651564.4690161,387574383.9745735,155756863.57755923,108856.12054395676,154799.88348019123,
North America,2022-09-27,1447694.2427357435,449743549.7259236,387729452.9792657,155676972.3096928,91985.25690752268,155069.00469219685,
North America,2022-09-28,1541556.7427357472,449844129.4828311,387889129.4839579,155588486.54182637,100579.75690752268,159676.50469219685,
North America,2022-09-29,1608342.742735747,449945642.7397387,388049050.4886502,155499067.27395988,101513.25690758228,159921.00469231606,
North America,2022-09-30,1589376.2427357472,450052200.4966462,388216069.9933424,155404603.50609344,106557.75690752268,167019.50469219685,
North America,2022-10-01,1090701.933211931,450101039.616649,388343666.7301775,155367858.37513185,48839.12000274658,127596.73683512211,
North America,2022-10-02,907527.9332119424,450136012.7366518,388458721.4670126,155344979.2441702,34973.12000280619,115054.7368350625,
North America,2022-10-03,1465054.326505012,450237950.3678869,388611096.7414727,155255135.60197616,101937.63123512268,152375.2744601369,
North America,2022-10-04,1453446.136028831,450322426.6181696,388764322.206409,155182753.3407346,84476.25028270483,153225.4649362564,
North America,2022-10-05,1543534.136028821,450418188.3684523,388921912.6713452,155099085.57949293,95761.75028270483,157590.4649361968,
North America,2022-10-06,1660360.136028831,450517944.118735,389080170.1362815,155011423.8182513,99755.75028270483,158257.464936316,
North America,2022-10-07,1625425.1360288195,450622867.3690177,389245652.60121775,154918594.5570097,104923.25028270483,165482.4649362564,
North America,2022-10-08,575446.4334314243,450676006.2615082,389288928.1544657,154877549.65356028,53138.89249050617,43275.55324792862,
North America,2022-10-09,267440.43343142216,450704318.15399873,389314337.70771366,154861331.75011086,28311.892490506172,25409.553247988224,
North America,2022-10-10,828497.4334314243,450796069.0464893,389377842.7609616,154781674.84666145,91750.89249056578,63505.05324792862,
North America,2022-10-11,809750.4505742777,450871261.0532655,389440768.7170667,154718576.82892632,75192.00677621365,62925.95610511303,
North America,2022-10-12,994081.2005742778,450966126.81004167,389512503.4231718,154635805.0611912,94865.75677615404,71734.70610511303,
North America,2022-10-13,1047985.2005742828,451065151.5668179,389581665.1292769,154548874.29345608,99024.75677621365,69161.70610505342,
North America,2022-10-14,993476.2005742774,451165940.3235941,389656355.835382,154460179.52572095,100788.75677621365,74690.70610511303,
North America,2022-10-15,451772.5339076143,451211955.842275,389694800.89863,154426257.9960811,46015.51868093014,38445.06324803829,
North America,2022-10-16,263453.53390761226,451243713.3609561,389720658.96187794,154406594.46644115,31757.518681049347,25858.063247919083,
North America,2022-10-17,859452.0339076124,451348159.379637,389786127.52512586,154314242.4368013,104446.01868093014,65468.56324791908,
North America,2022-10-18,849181.0339076159,451436852.0649847,389850756.4217072,154237643.74049473,88692.68534767628,64628.89658135176,
North America,2022-10-19,952430.0339076102,451536498.2503323,389920414.8182885,154150091.5441882,99646.18534761667,69658.39658129215,
North America,2022-10-20,993875.0339076162,451664988.9356799,389988687.71486974,154033694.84788167,128490.68534761667,68272.89658123255,
North America,2022-10-21,1015996.0339076105,451769894.1210276,390062323.111451,153940883.6515752,104905.18534767628,73635.39658129215,
North America,2022-10-22,589255.7148599939,451820285.8539943,390106241.1032704,153902585.90764964,50391.73296672106,43917.991819381714,
North America,2022-10-23,379132.7148599961,451855721.586961,390136797.0950898,153879244.163724,35435.73296666145,30555.991819381714,
North America,2022-10-24,962414.714859994,451963580.3199277,390206247.0869092,153783479.41979837,107858.73296672106,69449.99181938171,
North America,2022-10-25,973151.3815266584,452056348.38622767,390276122.4120619,153702805.3425395,92768.06629997492,69875.32515275478,
North America,2022-10-26,1133253.3815266609,452162776.9525277,390353137.2372146,153608470.76528054,106428.56630003452,77014.82515269518,
North America,2022-10-27,1193358.3815266625,452316690.5188277,390428096.0623673,153466651.1880216,153913.56629997492,74958.82515269518,
North America,2022-10-28,1088403.8815266583,452421112.5851277,390506010.8875201,153374323.11076272,104422.06630003452,77914.82515275478,
North America,2022-10-29,457645.3458123751,452461259.05618966,390539438.403149,153346270.62874186,40146.47106194496,33427.51562893391,
North America,2022-10-30,244101.84581237484,452486130.5272516,390560187.41877794,153333493.146721,24871.47106194496,20749.015628933907,
North America,2022-10-31,703505.8458123751,452573218.4983136,390609893.4344068,153258499.16470015,87087.97106200457,49706.0156288743,
